corpus-id	filename	xmlid	author-name	title	author-birth	author-death	author-gender	author-ids	reference-year	first-edition	digital-edition	print-edition	provenance	title-ids	language	numwords	subgenre	narrative-perspective	size-category	reprint-count	time-slot
ELTeC-deu	DEU053	DEU053	Fontane, Theodor	Graf Petöfy	1819	1898	M	http://d-nb.info/gnd/118534262	1884	Juli-August 1884	NA	1973	NA	NA	de	71428	NA	NA	medium	high	T3
ELTeC-deu	DEU059	DEU059	Fontane, Theodor	Irrungen, Wirrungen	1819	1898	M	http://d-nb.info/gnd/118534262	1887	Juli-August 1887	NA	1973	NA	NA	de	63334	NA	NA	medium	high	T3
ELTeC-deu	DEU029	DEU029	Raabe, Wilhelm	Alte Nester	1831	1910	M	http://d-nb.info/gnd/118597442	1879	Juli/August               1879	NA	1964–1966	NA	NA	de	97670	NA	NA	medium	low	T2
ELTeC-deu	DEU100	DEU100	              	Agave	1830	1916	F	http://d-nb.info/gnd/118528661	1880	NA	NA	NA	NA	NA	de	51704	NA	NA	medium	high	T4
ELTeC-deu	DEU081	DEU081	May, Karl	Und Friede auf Erden!	1842	1912	M	http://d-nb.info/gnd/118818651	1907	NA	NA	1907	NA	NA	de	210053	NA	NA	long	high	T4
ELTeC-deu	DEU026	DEU026	Vischer, Friedrich Theodor	Auch Einer 2	1807	1887	M	http://d-nb.info/gnd/11862721X	1879	NA	NA	1879	NA	NA	de	96548	NA	NA	medium	high	T2
ELTeC-deu	DEU034	DEU034	Vischer, Friedrich Theodor	Auch Einer 1	1807	1887	M	http://d-nb.info/gnd/11862721X	1879	NA	NA	1879	NA	NA	de	98067	NA	NA	medium	high	T2
ELTeC-deu	DEU028	DEU028	François, Louise von	Die letzte Reckenburgerin	1817	1893	F	http://d-nb.info/gnd/118692577	1918	NA	NA	1918	NA	NA	de	108606	NA	NA	long	unspecified	T2
ELTeC-deu	DEU004	DEU004	Otto, Louise	Nürnberg. Zweiter Band	1819	1895	F	http://d-nb.info/gnd/118590901	1880	NA	NA	NA	NA	NA	de	56702	NA	NA	medium	low	T1
ELTeC-deu	DEU092	DEU092	Sudermann, Hermann	Jons und Erdme	1857	1928	M	http://d-nb.info/gnd/118619853	1923	NA	NA	1923	NA	NA	de	48607	NA	NA	short	low	T4
